predicted_mean
0.0
25.26599636195207
26.207145357671504
26.933805425571435
27.03902044456604
27.9452529605387
28.348784471585564
28.728186854673805
28.692112025303565
27.649827568837367
27.887935337650507
28.68159552951998
29.531430254602082
30.100947151970253
31.267134825619657
32.80468153454721
32.091508053022196
31.877310433091274
34.98125190296482
35.85869765544126
34.57057882729206
34.23367663513336
34.03393565384657
36.47260335819939
37.96616070656016
38.14613435973415
37.65615410237827
37.20270288733627
37.79154184624847
38.72982595976906
42.70861229643137
43.36936423125634
51.97391488366295
59.11575039366884
49.010700249119985
49.92780129186781
49.87151276114011
51.413989261021364
51.6247060125354
51.15409672366763
53.592600480074395
53.3361331014829
57.2149021081457
61.149433796147314
59.96429346055137
60.06634607521106
55.599543614699755
53.33416276654924
51.92425419446857
45.286780593954184
44.534888941087104
49.559427325184316
49.70028380871432
49.96586296341884
48.307695832226145
46.90291189984725
40.5525763788928
43.014480644766216
42.28423673596467
37.384848555997436
36.4441446798885
29.691799842744917
28.68300199728515
24.095235747022727
28.495950025119534
28.50201978830893
28.951304866285945
33.652417085840334
35.94309480604574
35.21290003636604
34.293450193812866
33.4777996031075
34.92892737056251
32.11255218271805
30.303461948014476
31.99552167111354
34.40869753725594
36.35744608331984
36.588647982511816
38.19513151455165
43.38095668350385
47.31411801523979
48.651313038168425
49.67756731467666
50.257584504180834
49.75884899696426
45.79335381387942
48.798190092598915
47.047334287574195
48.33940150491397
53.23516610508206
51.280633781200635
53.361007701320155
52.129084968690734
46.77090191129698
50.73393635868603
51.21258305008942
52.16910449194178
52.00317768578081
54.62006203748522
54.08763512391436
53.96104592699887
52.73438552028281
53.55284008802008
53.27883766655331
54.23908658380599
53.86846439503625
54.36914518334994
55.17090537615657
54.46082762403366
54.59093095055603
54.681725020693165
53.72357485053673
55.660785831430886
59.8606147362217
58.773998383625546
58.86371706582142
57.629076327984606
59.03971094817858
63.31504746683759
62.71319533789805
68.31966485079742
64.86652089433784
62.35957334540202
66.0487900057117
65.47709895068888
66.11738496211096
66.92821092263421
66.7272854083702
66.2893282616997
66.78382860299197
64.06491197971764
65.72693963522956
63.9879530929192
67.28000402731516
71.97313268081007
74.63396980604625
80.55938698894205
91.40582896924626
92.65364150483715
91.0635019599053
92.94628104011571
102.94636316361976
99.8135846891356
101.11602672453526
103.06144164906055
100.05180580465294
100.05596161591966
109.50468262855694
104.57237063341111
106.15050726281719
100.88730277384263
94.48603241425621
102.61529583440576
98.44538356223333
99.936110520109
99.16834111398059
95.39543630506279
98.98907148122485
99.13292563464296
99.00173407479427
99.30441709217735
96.85476618556444
94.57821700831077
91.63490490237004
103.61431657223807
108.05330733270418
110.04134198430413
122.33872819347872
125.79562191955547
125.23705896224749
133.4304886892236
136.65561919103746
134.28720737444985
134.88748770270897
143.5184967704663
149.23274641191088
147.56510236733942
166.0506083962812
158.37344134006162
149.151234794019
135.70735818744674
139.42860526183742
110.15878314919712
122.05700471755621
123.77489129886557
124.23860606092501
139.82607653209965
149.88961564301923
147.2613805932768
141.16179838908502
147.36447202051002
149.7893613387978
141.43535497627775
126.83087957304627
129.2558596772047
135.76029698518374
140.38602286070653
139.69214543647587
142.99331067448216
149.367373592574
138.39664625170946
141.8826624706088
138.00511913920062
141.7552585407692
